[3세대] 학교괴담 태훈이의 죽음,셜록홈즈 잠실1호점,http://sherlock-holmes.co.kr/attach/theme/14861037461.jpg,-,-,"셜록홈즈가 자랑하는 3세대 방탈출 프로젝트 ""더셜록"" 세화 고등학교가 시작됩니다. 데베스프레소 게임즈의 ‘더코마:커팅클래스’를 테마로 하여 세계 최초로 선보이는 온오프라인 결합 리얼 방탈출 게임 세화고등학교의 숨은 비밀을 밝혀라."
[3세대] 미대교수의 비밀,셜록홈즈 잠실1호점,http://sherlock-holmes.co.kr/attach/theme/14861031121.jpg,-,-,"셜록홈즈가 자랑하는 3세대 방탈출 프로젝트 ""더셜록"" 그 첫번째 이야기. 미대교수의 비밀이 시작됩니다. 데베스프레소 게임즈의 ‘더코마:커팅클래스’를 테마로 하여 세계 최초로 선보이는 온오프라인 결합 리얼 방탈출 게임 미대교수의 비밀을 밝혀라."
숙제,셜록홈즈 종각점,http://sherlock-holmes.co.kr/attach/theme/15632650501.jpg,-,-,"이 정도 쯤이야, 별거 아니었는...데?"
죽음의 신,셜록홈즈 종각점,http://sherlock-holmes.co.kr/attach/theme/15669500731.jpg,-,-,오늘의 마지막 손님을 모시러 갑니다
빛과 그림자:화이트의죽음2,셜록홈즈 종각점,http://sherlock-holmes.co.kr/attach/theme/15302596301.jpg,-,-,"옐로우는 감옥에 가고, 사건은 영원히 종결된 것만 같았다. 이미 30대 때 세계적인 작가가 된 화이트, 그의 옆에는 그림자와 같은 존재인 블랙이 있었다. 그는 일평생을 천재작가의 그늘에서 사는데.. 전세계 독자들을 슬프게 만든 화이트의 죽음, 그 뒤로 언젠가부터 블랙의 소식도 사라지게 되고. 블랙은 금세 사람들의 기억에서 지워져 버렸지만 당신은 왠지 이 사건이 화이트의 죽음과 무관하지 않을 거란 생각이 들어, 화이트의 방을 다시 조사하기 시작한다."
호텔:사라진 다이아몬드,셜록홈즈 종각점,http://sherlock-holmes.co.kr/attach/theme/15234169491.jpg,-,-,"설록호텔의 귀중품 대형 다이아몬드 ‘가이아의축복’이 사라졌다. 호텔내부 사람 말고는 출입을 못하는 곳인데.. 과연, 누가 이곳에서 범행을 저질렀을까? 당신은 설록호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야한다."
프로젝트:노아,셜록홈즈 종각점,http://sherlock-holmes.co.kr/attach/theme/15330165001.jpg,SF드라마,-,전 인류가 멸망의 위기에 처했다. 급격한 인구증가로 인한 자연재해. 전쟁. 이 문제를 해결하기 위해 어떠한 단체에서 프로젝트를 진행했지만 알 수 없는 이유로 중단되게 되었다. 당신은 비밀리에 이 프로젝트를 완료하라는 임무를 받고 해저기지에 잠입하게 되는데.. 과연 당신은 성공적으로 완료할 수 있을것인가?
[19금]찰리와 늠름한(?) 바나나 공장,셜록홈즈 천안1호점,http://sherlock-holmes.co.kr/attach/theme/15911744141.jpg,-,-,인류는 어느때보다 심각한 위기에 직면하게 된다. 저조한 출산율! 원인은 점점더 작아지고(?) 씨없는 수박이 되어가는(?!) 남성들때문... 각국에서는 크고 엄청난 자를 선별해 고개숙인 남성들을 일으켜세울 프로 젝트를 진행하게 되는데... [만 19세 미만은 체험이 제한됩니다.]
이상한 나라의 초대,셜록홈즈 천안1호점,http://sherlock-holmes.co.kr/attach/theme/14861023641.jpg,-,-,이상한 나라의 파티에 초대되다... 괴이한 토끼를 통해 하얀 여왕의 전보를 받고... 이제 이상한 나라로의 여행이 시작되었다. 하얀 여왕에게 가는 길에 맞이한 붉은 여왕의 카드병정 군대. 당신은 방해를 물리치고 무사히 집으로 돌아갈 수 있을까?
호텔:사라진 다이아몬드,셜록홈즈 천안1호점,http://sherlock-holmes.co.kr/attach/theme/15234169491.jpg,-,-,"설록호텔의 귀중품 대형 다이아몬드 ‘가이아의축복’이 사라졌다. 호텔내부 사람 말고는 출입을 못하는 곳인데.. 과연, 누가 이곳에서 범행을 저질렀을까? 당신은 설록호텔의 귀중품 대형다이아몬드를 훔친 범인을 한시간 안에 찾아내야한다."
무속인 살인사건,셜록홈즈 천안1호점,http://sherlock-holmes.co.kr/attach/theme/15138466051.jpg,-,-,"TV에 출연할 정도로 유명한 무속인 이 어느 날 싸늘한 시체로 발견? 피해자는 TV에 출연하여 화려한 달변과 점술로 유명해진 박수무당으로, 어느 날 자신의 점집에서 잘린 머리가 불에 탄 채 단골 고객에게 발견되었다. 과연 어떠한 연유로 박무당 은 죽음을 맞이해야 했는가? 빛나는 추리로 진실을 파헤쳐 보자."
마법사의 세계,셜록홈즈 천안1호점,http://sherlock-holmes.co.kr/attach/theme/14861027021.jpg,-,-,6대 현자들의 제자였던 당신은 마을의 여자들을 납치해 돌로 만들어 버린다는 암흑 마법사의 소식을 듣게 된다. 암흑 마법사의 처단을 위해 6명의 스승님들이 여행을 떠나지만 이내 소식이 끊어져 버리고 만다. 당신은 스승님들의 복수를 위해 암흑 마법사를 찾아 나서고 암흑 마법사의 연구실을 발견하게 되는데. 암흑마법사의 계획을 저지하고 스승님들의 복수를 해야한다!!
던전:비밀의문,셜록홈즈 천안2호점,http://sherlock-holmes.co.kr/attach/theme/15795893531.jpg,판타지,-,길을 걷다 우연히 발견한 빨간 우체통의 편지 한통... 편지에 이끌려 마을에 도착하게 된 당신!! 드디어 비밀의 문을 열게 되는데....
인생은 실전이다 종만아,셜록홈즈 천안2호점,http://sherlock-holmes.co.kr/attach/theme/15732231951.jpg,스릴러,-,"게임을 좋아하는 종만이는 오늘도 게임만 한다.""이세상 모든게 게임이었으면 좋겠다"""
[프리미엄 테마]미즈몰리아와 수수께끼의 책,셜록홈즈 천안2호점,http://sherlock-holmes.co.kr/attach/theme/15677634951.jpg,판타지,-,무슨 책을 찾고있니 꼬마야.유쾌한책 유익한책. 감동적이거나 슬픈책. 그게 아니면 ...수수께끼의 책을 찾고있니?
TIED,셜록홈즈 천안2호점,http://sherlock-holmes.co.kr/attach/theme/15672395511.jpg,드라마,-,국민톱스타 방수지양을 무려 20년간 스토킹해온 범인이 마침내 경찰에 붙잡혔다. 극악무도한 범인에게 사형을 요구한다는 국민청원이 20만명을 넘었으며 이에 국회는 방수지특별법을 발의했다.
반고흐의방,셜록홈즈 청주점,http://sherlock-holmes.co.kr/attach/theme/14861117201.jpg,-,-,"시간여행자인 당신. 우연히 반 고흐의 마지막날로 여행하게 되었다. 자살을 앞둔 고흐와, 관련된 비밀들. 이 모든 것을 풀어 고흐를 자살로 부터 구하지 못한 다면 영영 시간의 늪에 빠질것이다. 자 이제 당신에게 타이머가 주어졌다."
빛과 그림자:화이트의죽음2,셜록홈즈 청주점,http://sherlock-holmes.co.kr/attach/theme/15302596301.jpg,-,-,"옐로우는 감옥에 가고, 사건은 영원히 종결된 것만 같았다. 이미 30대 때 세계적인 작가가 된 화이트, 그의 옆에는 그림자와 같은 존재인 블랙이 있었다. 그는 일평생을 천재작가의 그늘에서 사는데.. 전세계 독자들을 슬프게 만든 화이트의 죽음, 그 뒤로 언젠가부터 블랙의 소식도 사라지게 되고. 블랙은 금세 사람들의 기억에서 지워져 버렸지만 당신은 왠지 이 사건이 화이트의 죽음과 무관하지 않을 거란 생각이 들어, 화이트의 방을 다시 조사하기 시작한다."
도둑들,셜록홈즈 청주점,http://sherlock-holmes.co.kr/attach/theme/15105462071.jpg,-,-,"유명화가의 희귀품만전시해서 그 가치가 높은 크라임 미술관, 이곳은 보안으로도 유명해 한번도 도둑맞은 적이 없다. 당신은 이곳을 털기위해 천재해커 빌리와 손을 잡게 되고 빌리가 한시간동안 경비 시스템을 마비 시킬 수 있다는데..자 주어진 시간은 한시간! 미술관을 털어라!"
무속인 살인사건,셜록홈즈 청주점,http://sherlock-holmes.co.kr/attach/theme/15138466051.jpg,-,-,"TV에 출연할 정도로 유명한 무속인 이 어느 날 싸늘한 시체로 발견? 피해자는 TV에 출연하여 화려한 달변과 점술로 유명해진 박수무당으로, 어느 날 자신의 점집에서 잘린 머리가 불에 탄 채 단골 고객에게 발견되었다. 과연 어떠한 연유로 박무당 은 죽음을 맞이해야 했는가? 빛나는 추리로 진실을 파헤쳐 보자."
크라임씬,셜록홈즈 청주점,http://sherlock-holmes.co.kr/attach/theme/14861023521.gif,-,-,한 가정에서 일어난 끔찍한 살인사건.. 엄마와 막내딸은 실종이 되었고 다른 가족들은 처참히 살해된 현장만이 남아있다. 이런 끔찍한 일을 벌인사람이 누구인지 이 사건의 수사를 맡게된 나는 과연 범인을 찾아낼 수 있을것인가
지옥의 배달부,셜록홈즈 평택점,http://sherlock-holmes.co.kr/attach/theme/15755979581.jpg,판타지,-,평소 열혈배달부로 소문난 김모군. 아주머니로 부터 아들 생일 날 된장국을 식지 않게 배달해 줄 것을 요청받는다. 고객 이모솔의 집에 방문해보니.... 된장국을 왜 먹지를 못하누ㅠ.ㅠ 배달부의 사명을 위해 지옥까지 쫓아간다! 본격 코믹호러힐링감동대서사시! (지옥의 라이더 테마업데이트 버전입니다!)
도둑들,셜록홈즈 평택점,http://sherlock-holmes.co.kr/attach/theme/15105462071.jpg,-,-,"유명화가의 희귀품만전시해서 그 가치가 높은 크라임 미술관, 이곳은 보안으로도 유명해 한번도 도둑맞은 적이 없다. 당신은 이곳을 털기위해 천재해커 빌리와 손을 잡게 되고 빌리가 한시간동안 경비 시스템을 마비 시킬 수 있다는데..자 주어진 시간은 한시간! 미술관을 털어라!"
혼:원혼의저주,셜록홈즈 평택점,http://sherlock-holmes.co.kr/attach/theme/15108152571.jpg,-,-,12년 전 문을 닫은 폐병원. 그 곳에 들어간 사람들중 누구도 살아서 나오지 못했다는 흉흉한 소문에 궁금증이 생긴 당신. 인적이 끊긴 병원에 찾아가보기로 하는데... 병원 입구에서부터 풍기는 오싹하고 음침한 기운. 들어가자마자 갇히고 만다. 당신은 원혼의 저주를 풀고 이 곳에서 빠져나갈 수 있을 것인가?
미녀와야수,셜록홈즈 평택점,http://sherlock-holmes.co.kr/attach/theme/15268939671.jpg,-,-,벨의 아버지는 딸에게 줄 장미를 꺾은 죄로 야수의 성에 갖히게된다. 아버지를 구하기 위해 야수의 성을 찾아가는 벨 야수의 성에는 놀라운 비밀이 있는데.. 비밀을 밝혀내는 과정에서 야수와의 사랑에 빠지게 되고 과연 두사람은 역경을 겪어내고 사랑의 결실을 이룰수 있을까? 원작의 스토리에 충실한 영화형 방탈출카페가 여러분을 기다립니다.
반고흐의방,셜록홈즈 평택점,http://sherlock-holmes.co.kr/attach/theme/14861117201.jpg,-,-,"시간여행자인 당신. 우연히 반 고흐의 마지막날로 여행하게 되었다. 자살을 앞둔 고흐와, 관련된 비밀들. 이 모든 것을 풀어 고흐를 자살로 부터 구하지 못한 다면 영영 시간의 늪에 빠질것이다. 자 이제 당신에게 타이머가 주어졌다."
[50분]문제방 매운맛,셜록홈즈 홍대점,http://sherlock-holmes.co.kr/attach/theme/15772475991.jpg,기타,-,방탈출 최소 50회 이상의 숙련자에게만 추천합니다!
기묘한 방탈출,셜록홈즈 홍대점,http://sherlock-holmes.co.kr/attach/theme/15598933441.png,판타지,-,넷플릭스 인기 시리즈 <기묘한이야기> 시즌3의 7월 4일 공개를 기념하여 <기묘한 이야기> 팝업존 ‘기묘한 세계’로 여러분을 초대합니다.
[대형 프리미엄테마] 잭더리퍼,셜록홈즈 홍대점,http://sherlock-holmes.co.kr/attach/theme/15727596211.jpg,드라마,-,"[이 테마는 60분 일반테마입니다] 1888년 런던. 대불황, 그리고 대혼돈 속 나의 유일한 낙은 메리를 만나는 일이었다. 그녀에게 가까워질수록 점점 그녀의 깊은 부분까지 알게 되고 힘든 날들을 살아가는 그녀를 나는 더이상 내버려 둘 수 없게 된다. 하지만 언제부터였을까 그녀를 거리에서 만날 수 없게 되고, 걱정스런 마음에 나는 그녀를 찾아 그녀가 사는 곳으로 향한다."
전기톱 살인사건,셜록홈즈 홍대점,http://sherlock-holmes.co.kr/attach/theme/14861029181.jpg,공포,-,텍사스주의 어느마을을 지나던 당신은 우연히 이곳 별장까지 찾아오게 된다. 방의 분위기는 심상치 않고 옆방에서는 진한 피냄새가 나는것 같다. 설마 이곳이 소문의 연쇄 살인마가 전기톱으로 사람을 살해하는 장소일까? 마침 살인마는 또다른 희생양을 물색하는데....
마법사의 세계,셜록홈즈 홍대점,http://sherlock-holmes.co.kr/attach/theme/14861027021.jpg,-,-,6대 현자들의 제자였던 당신은 마을의 여자들을 납치해 돌로 만들어 버린다는 암흑 마법사의 소식을 듣게 된다. 암흑 마법사의 처단을 위해 6명의 스승님들이 여행을 떠나지만 이내 소식이 끊어져 버리고 만다. 당신은 스승님들의 복수를 위해 암흑 마법사를 찾아 나서고 암흑 마법사의 연구실을 발견하게 되는데. 암흑마법사의 계획을 저지하고 스승님들의 복수를 해야한다!!
파노라마,셜록홈즈 홍대점,http://sherlock-holmes.co.kr/attach/theme/15784838191.jpg,-,-,panorama [-?ræm?] : 1. 전경 2. 파노라마(특정 주제·사건 등을 한 눈에 보여주는 묘사·연구·그림들)
MST 엔터테인먼트,포비아 던전101,https://www.xphobia.net/data/item/MST_ent_illustration.png,"탈출, 잠입", 2-5,"[단독] 유명 기획사 MST, 숨겨진 충격 비밀!

 

최근 우리나라 대표 기획사인 MST 엔터테인먼트가 의혹에 휩싸였다.

기획사 측은 해당 의혹에 관해 ""사실 무근이다. 강경대응 하겠다."" 라고 

전했다.

MST 엔터테인먼트를 둘러싼 의혹은 여전히 풀리지 않았으며, 확실한 

증거가 필요할 것으로 보인다. 

 

던지연 기자(dungeon@xphobia.net)

 

""자..미끼는 던졌고, 오늘 밤 잠입 취재 시작이다!"""
강남목욕탕,포비아 강남 던전,https://www.xphobia.net/data/item/illustration_%EA%B0%95%EB%82%A8%EB%AA%A9%EC%9A%95%ED%83%95.jpg,코믹, 2-5,"“한 번 들어갔다 나오면 무조건 100% 피로가 회복되는 1인 강남목욕탕”

 

중요한 경기를 앞두고 완벽한 컨디션 관리를 위해서 강남목욕탕에 방문했는데,

아뿔사! 오늘이 강남목욕탕 휴일이라니…

이대로 돌아갈 순 없다.
어떻게든 들어가서 최고의 컨디션을 만들어 나와야 한다! "
Neverland를 찾아서,포비아 Phobia 신림,https://www.xphobia.net/data/item/Neverland_illustration_600px.png,판타지, 2-5,"이야기 속의 주인공인 줄 알았던 피터팬!!

그가 그림자를 찾기 위해 내 방에 나타났다. 그의 그림자를 찾아준 지 1주일 후,

피터팬으로부터 Neverland 초대장이 도착했다.

 

 

“과연 Neverland는 어떤 곳일까?”"
산장으로의 초대,포비아 서면 던전,https://www.xphobia.net/data/item/vv_170px.png, 호러·공포, 2-5,"“나는 지난 여름 너희들이 한 일을 알고 있다“

 

지난 여름 실수로 벌어진 그 사건, 우리의 실수로 친구가 죽었다.

사소한 말다툼이 그녀를 죽음으로 이끌었고, 우리는 이 사실을 숨겼다.

오늘은 그녀가 죽은 지 딱 1년이 되는 날

 

그녀의 오빠가 동생을 추모하자며 그 산장으로 우리를 초대했다.

죄책감을 떨쳐 내기 위해 다시 모인 우리.

산장에 들어서자 그녀의 웃음소리가 들려온다!



 그녀의 원혼이 우리를 괴롭히는 걸까!"
LET'S PLAY,포비아 던전101,https://www.xphobia.net/data/item/LetsPlay_illustration_1%EC%95%88_%EC%88%98%EC%A0%95.png,판타지, 2-5,"항상 시끌벅적하고 기쁨이 넘치던 왕국에

어느날 갑자기 대우울이 찾아왔다."
전래동 자살사건,포비아 던전101,https://www.xphobia.net/data/item/%EC%A0%84%EB%9E%98%EB%8F%99%EC%9E%90%EC%82%B4%EC%82%AC%EA%B1%B4_illust_0604.png, 추리, 2-5,"시스템을 이용해 시공간을 넘나드는 수사가 가능해진 사회.

과거 전래동에서 발생했던 의문의 자살 사건에 대한 진상을 파헤치기 위해,

 

우리는 포탈을 열고 2060년의 전래동으로 향한다. "
구룡 잠들지 않는 도시,포비아 Phobia 대학로,https://www.xphobia.net/data/item/%ED%81%AC%EA%B8%B0%EB%B3%80%ED%99%98_%EA%B5%AC%EB%A3%A1_%ED%8F%AC%EC%8A%A4%ED%84%B0(%EC%A0%95%EC%82%AC%EA%B0%81)%20(1).png,미스터리, 2-5,"홍콩의 눅눅한 뒷골목에서 하이에나처럼 살아가는 쓰레기 같은 내 인생

하루하루가 지긋지긋하다.

그를 만났던 그날. 지극히 평범했던 그날 밤…"
엘도라도,포비아 서면 던전,https://www.xphobia.net/data/item/eldo_170px.png, 모험·탐험, 2-5,"수년간의 긴 모험끝에 입수한 황금도시 ""El dorado""의 지도.

이 지도 한장만을 믿고 오늘도 낯선 오지를 탐험하는 당신은 세계적인 트레져 헌터이다.

 

""지도 상으론 이쯤이 분명한데...?""

 

지도에 의문을 품던 찰나, 당신의 눈 앞에 오래된 유적이 모습을 드러냈다.

 

과연 이곳이 그토록 찾아 헤매던 황금의 도시일까?

 

횃불에 의지해 천천히 한걸음씩 발을 들여보는데…"
화생설화 : Blooming,포비아 던전101,https://www.xphobia.net/data/item/%ED%99%94%EC%83%9D%EC%84%A4%ED%99%94_illustration.png,판타지·드라마, 2-5,"자식 갖기를 원하는 부부에게 아기를 점지하고, 인간세상의 출산을 돕고, 

갓난 아이를 보호하는 삼신.

이 삼신할매의 세계에서 나는 조수로서 일하고 있다. 

 

오늘은 또 어떤 일들을 하게 될까?"
쏘우,포비아 Phobia 동성로,https://www.xphobia.net/data/item/1476102475/7IY7Jqw_3illust_170.jpg, 탈출·잠입, 2-5,"“자, 게임을 시작하지”

지금까지 평범한 일상을 보내던 사람들이 
영문도 모른 채 발목엔 쇠줄이 묶여,
낯선 공간에서 하나 둘 씩 눈을 뜨기 시작한다..

우왕좌왕 공포감에 질려가는 그들 앞에, 한 비디오 영상이 플레이되는데…
“치이이익….. 치익… 모두 일어났는가..? 그럼 게임을 시작하지”
정체 모를 괴한의 막무가내 제안.

살고 싶다면 목숨을 건 이 GAME에 응해야만 한다.
당신은 살아서 나갈 것인가, 아니면 이대로 삶을 포기할 것인가."
테러 라이브,포비아 Phobia 동성로,https://www.xphobia.net/data/item/1476092038/7YWM65s_3illust_170.png, 탈출·잠입, 2-5,"“알 수 없는 테러, 회사가 무너졌다.”

평범한 회사원인 당신.
평소와 같이 출근하여 일하고 있던 중
갑자기 무너져 내린 회사 안에 갇히고 만다.
눈에 보이는 것은 무너져 내리는 사무실 속 콘크리트 잔해들 밖에 없는데…..
유일한 탈출 방법은 이곳에 있는 비상대피요령을 찾는 방법 뿐.

‘우리 여기서 살아서 나갈 수 있을까……?’

더 이상 건물이 무너지기 전 찾아내어 탈출해야 한다.
생존을 위한 탈출이 시작된다."
책 읽어주는 남자,포비아 미션 브레이크 CGV,https://www.xphobia.net/data/item/%EB%8C%80%ED%95%99%EB%A1%9C_illustration_%EC%B1%85%EC%9D%BD%EB%82%A8.png, 로맨스, 2-5,"왠지 아무것도 기억나지 않지만 햇살이 너무나도 따뜻한 어느 날, 

창 밖을 바라보던 당신에게 낯선 이가 말을 걸어왔다.

　　　　　　　　 　“안녕하세요?”
　　　　　　　　　　　“…?”

옆을 지나가던 한 간호사가 그 사람은 ‘이야기 들려주는 사람’이라고 소개시켜 주었고,
그는 당신에게 재미있는 이야기를 들려주겠다 했지만 당신은 정중히 거절했다.

“후회하지 않으실 거예요. 이건 흥미로운 두 남녀의 이야기랍니다.”

그는 옅은 미소를 머금으며 당신의 말을 무시한 채 이야기를 이어 나가기 시작했다.

“그 둘은 따뜻한 햇살이 내리쬐던 어느 날, 지금 우리들처럼 처음 만나게 되었습니다…”"
SPLIT,포비아 Phobia 신림,https://www.xphobia.net/data/item/Split_illustration_600px.png,스릴러, 2-5,"“으윽… 여긴…어디…지…?”

 

이유를 알 수 없는 잦은 두통에 시달리며 가끔씩 정신을 잃기도 하던 당신.

또 한번의 극심한 두통과 함께 잠에서 깬 당신의 눈앞에 보이는 것은 낯선 화장실.

 

 

음침한 분위기의 화장실 안에 멍하니 서 있던 당신의 귀에 낯선 목소리가 들리기 시작하는데…"
모자가게의 비밀,포비아 Phobia 동성로,https://www.xphobia.net/data/item/%EB%AA%A8%EC%9E%90%EA%B0%80%EA%B2%8C%EC%9D%98%20%EB%B9%84%EB%B0%80_Illust.png,판타지, 2-5,"“저주를 풀지 못하면, 영원히 노파의 모습으로 살아가야 해..”

모자가게에서 일하며 무료한 하루하루를 보내던 당신에게,
황야의 마녀가 찾아왔다.

“주어진 소중함을 모르는 너희에게 젊음은 사치야!”

영문도 모른 채 마녀의 저주로 인해 할머니가 된 당신.
거울을 보니 당신은 늙은 노파가 되어있고,
60분 안에 마법을 풀지 못하면 평생 그 모습으로 살아가야 하는데.."
지하터널-2H,포비아 서면 던전,https://www.xphobia.net/data/item/2h_170px.png, 탈출·잠입, 2-5,"2020년 우리가 알던 지구는 소행성충돌과 함께 사라졌고, 

지상은 더이상 인간들이 살 수 없는 곳이 되어버렸다.

 

살 방법을 찾아 지하 깊숙한 곳으로 들어간 인간들은 

지하도시(Aibohp Taeb)를 건설했다.

 

그리고 그 곳으로 들어갈 수 있는 유일한 터널 구역-2H

 

방사능 오염으로 인해 터널이 폐쇄되기까지 1시간. 



그 안에 지하도시에 들어가야한다! "
신서유기 : 용볼회수 대작전,포비아 미션 브레이크 CGV,https://www.xphobia.net/data/item/%EB%AF%B8%EB%B8%8C_illustration_%EC%9A%A9%EB%B3%BC%ED%9A%8C%EC%88%98%EB%8C%80%EC%9E%91%EC%A0%84.jpg, 임무·탈환, 2-5,"범우주적 용볼 회수 조직 A.M.F(A Mysterious Force) 

이들은 7개를 모으면 소원을 이루어주는 신묘한 용볼이 악용되지 않도록

우주 곳곳에 떨어진 용볼을 찾아 회수하고 관리함으로써 우주의 평화를 지키고 있다.  

그러던 중, 지구에 떨어진 용볼 7개가 악당의 손에 들어갔다는 정보가 입수되었다.  

AMF의 신입 요원으로 막중한 첫 미션을 맡게 된 당신.

악당의 아지트를 찾아내어, 그들의 음모를 막아내고 용볼을 성공적으로 회수하라! "
용의선상,포비아 Phobia 동성로,https://www.xphobia.net/data/item/%EC%9A%A9%EC%9D%98%EC%84%A0%EC%83%81.png, 추리, 2-5,"피시방에서 라면을 하나 훔쳐먹다
재수없게(?) 경찰에게 걸렸다
아 그래 인정한다고! 근데 뭐?
내가 연쇄살인용의자라고? 미치겠네!
내일이면 유치장이 아닌 진짜 깜빵에 가는날 ..

내 무죄는 내가 증명한다..!!"
Sex Appeal,포비아 Phobia 신림,https://www.xphobia.net/data/item/SexAppeal_illustration_600px.png, 섹시, 2-5,"“재미 없어. 오늘은 그냥 손만 잡고 자자.”

 

나와의 잠자리를 거부하는 그녀… 언제부터 우리 사이는 이렇게 틀어진 걸까?

어떻게 해야 서로를 사로잡을지 고민하던 찰나, 길거리를 걷다가 이상한 간판을 보게 된다.

‘Sex Appeal Academy ? 당신의 성적 매력을 되찾아 드립니다. 성생활 상담 가능. 남성 / 여성 모두 환영‘

 

 

당신은 연인을 만족시키기 위해 ‘Sex Appeal Academy’에서 1시간 강습을 받기로 하는데…"
웃는 남자,포비아 Phobia 동성로,https://www.xphobia.net/data/item/%EC%A1%B0%EC%BB%A4_illust_170.png,탈출·잠입, 2-5,"“걸리지 않게 조심해, 들키는 순간 네 입도 찢어지고 말거야.”

신입 수습기자로 일하고 있는 당신,
기사거리를 찾던 중, 입이 찢어진 아이들이 세계 각지로 팔려가고 있다는 사실을 알게 된다.
“이거 예상치 못한 특종인걸…?”
사건을 낱낱히 파헤치기 위해 서커스장으로의 잠입은 성공했지만,
아이들이 보이지 않는다.

과연 당신은 1시간 안에 특종에 대한 단서와, 아이들을 구할 수 있을까?

'한 순간도 긴장을 놓지마.
만약 그에게 걸린다면 당신의 입도 찢어지고 말거야…..’"
Trade,포비아 Phobia 동성로,https://www.xphobia.net/data/item/1476077160/1476085523_0121_7ZmN64yA_7Yq466CI7J2065Oc.png, 호러·공포, 2-5,"“탈출하지 못하면, 나는 그들에게 넘겨진다.”

해외 출장중,
지친 하루를 달래러 잠시 들린 bar에서 한 여자가 내게 다가온다.
“피곤해 보이네, 같이 한잔 할래?”

그녀가 건넨 칵테일을 마시자 바로 의식이 희미해진다.
눈을 떠 보니, 외딴 지하실. 온몸은 쇠사슬에 묶여 움직일 수 없다.

그 때 밖에서 들려오는 목소리.
“물건은 확보되었다. 한 시간 후에 넘기도록 하지”

1시간 안에 나가야만 내가 살 수 있다."
LOST KINGDOM : 잊혀진 전설,포비아 강남 던전,https://www.xphobia.net/data/item/illustration_%EB%A1%9C%EC%8A%A4%ED%8A%B8%ED%82%B9%EB%8D%A4.jpg,모험·탐험, 2-5,"누가 이런 편지를 보낸 거지?

’아틀란티스는 여기에 묻혀있다.’



아틀란티스는 없어.

몇 년간 연구했지만 실마리도 못 찾았는데..



아틀란티스는 여기에 묻혀있다... 아틀란티스는…

 

그래, 마지막으로 한 번만 더 믿어보자."
이일호씨,포비아 Phobia 대학로,https://www.xphobia.net/data/item/%EB%8C%80%ED%95%99%EB%A1%9C_illustration_%EC%9D%B4%EC%9D%BC%ED%98%B8%EC%94%A8.png, 탈출·잠입, 2-5,"당신은 생명공학기업인 HM Corp.에 다니고 있는 평범한 회사원 이일호씨

평소처럼 출근해서 업무를 보던 중 갑자기 정신을 잃고 쓰러졌다. 

정신을 차려보니 손에 수갑이 채워진 채 사무실에 갇혀있다.

그리고 눈에 띈 낯선 서류봉투

 

'Project T? 우리 팀에서 이런 프로젝트가 진행됐었나?'

 

뭔가 수상하다 1시간 안에 진상을 밝혀내 사무실에서 나가야 한다!"
부활,포비아 서면 던전,https://www.xphobia.net/data/item/revive_170px.png,코믹, 2-5,"내일은 처음으로 생긴 여자친구와 첫 여행가는 날!!

모든 준비를 마치고, 잠이 들었다.

내 이름을 부르는 소리에 일어나 주위를 살펴보니, 이 곳은 저승.

 

내가 죽었다니… 하지만, 무조건 살아나야 한다.



다시 한 번 말하지만, 여행을 위한 모든 준비는 끝났다."
오늘밤 주인공은 나야 나,포비아 Phobia 명동,https://www.xphobia.net/data/item/171105%20%EC%98%A4%EB%8A%98%EB%B0%A4%20%EC%A3%BC%EC%9D%B8%EA%B3%B5%EC%9D%80%20%EB%82%98%EC%95%BC%20%EB%82%98%20%EC%9D%BC%EB%9F%AC%EC%8A%A4%ED%8A%B8%20%EC%88%98%EC%A0%95.jpg,탈출·잠입, 2-5,"""내가 사랑하는 우리 오빠. 벌써 열애설이 몇 번째인지... 
그 여자보다 내가 더 우리 오빠를 사랑하는데. 흥. 이번엔 그냥 넘어 갈 수 없어!!""

여러 번의 열애설로 더 유명해진 스타 배우의 사생팬.

스타 배우가 집에서 100일 이벤트를 준비한다는 소식에 그의 집에 몰래 들어간다."
오늘 나는,포비아 서면 던전,https://www.xphobia.net/data/item/%ED%99%8D%EB%8C%80%EB%8D%98%EC%A0%84_illustration_%EC%98%A4%EB%8A%98%20%EB%82%98%EB%8A%94.png,드라마·서사, 2-5,"잠에서 깨고 나면, 오늘도 나는 새로운 사람이 되어 하루를 살아간다. "
Swing gate,포비아 Phobia 신림,https://www.xphobia.net/data/item/Swinggate_illustration_600px.png, 탈출·잠입, 2-5,"대기업과 정부간의 비리를 포착한 기자가 특종기사를 배포하기 전 누군가에게 납치된다.

절친했던 동료 한명이 사설 해커팀인 당신들에게 그의 신병 확보를 요청했다.

CCTV들을 해킹하여 찾아본 결과 그 기자는 납치 후 어느 비밀 취조실에 끌려가 구금되어 있다는 사실을 알아낸다.

미량의 마취가스를 환기구로 흘려보내 경비병을 잠재운 뒤 취조실 잠입에 성공.

 

 

""자, 담당 기자를 구출하고 빼앗긴 특종을 되찾아 신속하게 빠져나간다."""
